Evoked Response
seconds	EEG	Trigger
0.11	-0.00297577179009506	0.000215460714229981
0.112	-0.00313341424265651	0.000254422414627307
0.114	-0.00351873493317104	0.000267118923944294
0.116	-0.00405699794754232	0.000252031361636892
0.118	-0.00465354428194327	0.00021196427386793
0.12	-0.0052075642487311	0.00015343057488255
0.122	-0.00562578264165731	8.51728955551542E-5
0.124	-0.00583590354247251	1.63100599981773E-5
0.126	-0.00579833825931569	-4.53000585116504E-5
0.128	-0.00551351766874695	-9.40612130476825E-5
0.13	-0.00502189997284843	-0.000126936404648408
0.132	-0.00439524253834823	-0.000143278953554814
0.134	-0.00372070731101143	-0.000144499858501642
0.136	-0.00308243478282472	-0.000133731577626234
0.138	-0.00254630446349092	-0.000115467731869152
0.14	-0.00215195533507945	-9.50632718432437E-5
0.142	-0.00191292053142085	-7.79804930347308E-5
0.144	-0.00182279629799627	-6.87471065175575E-5
0.146	-0.00186398791381684	-6.97687634343059E-5
0.148	-0.00201590802499964	-8.03620023895574E-5
0.15	-0.00226063887143599	-9.64657094216234E-5
0.152	-0.00258495788861728	-0.000111306467634914
0.154	-0.00297825992355917	-0.00011692389561164
0.156	-0.0034270105664312	-0.000106147423648101
0.158	-0.00390779473588402	-7.45123658531513E-5
0.16	-0.00438145490468102	-2.16805031851814E-5
0.162	-0.00478951213098901	4.7934657497862E-5
0.164	-0.00505258049006892	0.000125516920596279
0.166	-0.00507166403274205	0.000199219575661777
0.168	-0.00473746752430428	0.000256415293051788
0.17	-0.00395538455393133	0.000286415314553808
0.172	-0.00268814963471184	0.000283014501486323
0.174	-0.00100448917991137	0.000246160333810811
0.176	0.000889606629249827	0.000182230909989488
0.178	0.00265935023127692	0.000102792761876148
0.18	0.00389696591969236	2.21732213004903E-5
0.182	0.00421278254390427	-4.54751138267844E-5
0.184	0.00333531342150514	-8.8899044802275E-5
0.186	0.00119063285530192	-0.000101757970000473
0.188	-0.00206155132755177	-8.36751668565508E-5
0.19	-0.00604426819568315	-4.02220416524537E-5
0.192	-0.01022674565959	1.81684761581168E-5
0.194	-0.01401854907686	7.81984660421876E-5
0.196	-0.0168728054067717	0.000126227567621787
0.198	-0.01837782279318	0.000150782962231566
0.2	-0.0183216031344779	0.000144542721895584
0.202	-0.0167206635128644	0.00010545450973023
0.204	-0.0138113597926344	3.686625389639E-5
0.206	-0.0100075479109619	-5.32717238242799E-5
0.208	-0.0058323566380671	-0.00015392815424377
0.21	-0.00183439700549715	-0.000252913324261054
0.212	0.00149877548685299	-0.000338803110755343
0.214	0.00381447772234494	-0.000402484114344879
0.216	0.00494047816617114	-0.00043810517182199
0.218	0.00489269602521541	-0.000443464132556211
0.22	0.00384630531841143	-0.000420006799014177
0.222	0.00208204866111586	-0.00037257538336038
0.224	-7.54802511943389E-5	-0.000308900128380379
0.226	-0.00231248907802111	-0.000238725588108193
0.228	-0.00436445869267419	-0.000172485890987385
0.23	-0.00603629142708154	-0.000119603670974292
0.232	-0.00720711500068618	-8.67356149360244E-5
0.234	-0.00782491971866051	-7.64782949396689E-5
0.236	-0.00789646662714939	-8.70032940629708E-5
0.238	-0.00747727749802727	-0.000112783887859784
0.24	-0.00666451173681751	-0.000146180807074184
0.242	-0.00559191047710463	-0.000179375932448678
0.244	-0.00442274612607382	-0.000206071011879153
0.246	-0.00333631157727307	-0.000222504573202344
0.248	-0.00250617092654724	-0.000227635797402439
0.25	-0.00207251830416449	-0.000222668317134498
0.252	-0.00211460714682772	-0.00021026052200073
0.254	-0.00263082311544468	-0.000193721399351486
0.256	-0.00353294591029762	-0.000176334666695731
0.258	-0.00465794169409444	-0.000160849141799633
0.26	-0.00579629958849745	-0.000149153251314161
0.262	-0.00673158187312038	-0.000142136038105217
0.264	-0.00728273028793687	-0.000139696161190354
0.266	-0.00733984892704152	-0.000140859223164373
0.268	-0.00688574753791504	-0.000144017388269168
0.27	-0.00599852774741297	-0.00014731691162269
0.272	-0.0048341499452583	-0.000149123986256065
0.274	-0.0035921566775052	-0.000148381761516034
0.276	-0.00247211359493869	-0.000144684849384667
0.278	-0.00163130460507374	-0.00013808088485768
0.28	-0.00115417184206356	-0.000128809800317226
0.282	-0.00104069719782324	-0.000117219102852448
0.284	-0.00121559291444647	-0.000103929259693027
0.286	-0.00155455859997033	-9.01210304237212E-5
0.288	-0.0019195310596322	-7.77235965389786E-5
0.29	-0.00219288944423507	-6.93295834247899E-5
0.292	-0.00230158741067378	-6.7791311070324E-5
0.294	-0.00222605187430019	-7.55760726064915E-5
0.296	-0.00199412123807879	-9.40196575383398E-5
0.298	-0.00166509731418467	-0.000122631365140273
0.3	-0.00131119022317475	-0.000158628399626705
0.302	-0.00100248548212714	-0.000196915573568268
0.304	-0.000797927455859288	-0.000230699508743116
0.306	-0.000740967943756243	-0.000252768775146228
0.308	-0.000856762384296284	-0.000257212926624549
0.31	-0.00114867947392033	-0.000241117467145791
0.312	-0.00159419971066045	-0.00020569456904884
0.314	-0.00214254578863602	-0.000156437719820358
0.316	-0.00271776455389077	-0.000102159940990039
0.318	-0.00323063879862805	-5.30994388845269E-5
0.32	-0.00359985344485698	-1.85804910033636E-5
0.322	-0.00377780181103882	-4.89853738251756E-6
0.324	-0.00377206647699878	-1.40405333548735E-5
0.326	-0.00365309936931791	-4.35523747665072E-5
0.328	-0.00354278217135567	-8.74763443235773E-5
0.33	-0.00358529107177677	-0.000137982223776291
0.332	-0.00390775946218826	-0.000187192844880052
0.334	-0.00458139601687119	-0.000228746587101922
0.336	-0.00559368548436377	-0.000258782314484044
0.338	-0.00683978634117532	-0.000276209237231908
0.34	-0.00813674393754392	-0.000282300740817539
0.342	-0.00925826451732422	-0.000279813401012839
0.344	-0.00998207851678984	-0.000271938691795563
0.346	-0.0101382255908067	-0.000261396745334353
0.348	-0.00964586334661216	-0.000249893139652409
0.35	-0.00852856627380201	-0.000238035367059168
0.352	-0.00690371848532891	-0.000225670486963836
0.354	-0.00495011105919944	-0.000212475714748701
0.356	-0.00286649658596272	-0.000198556696165839
0.358	-0.000837814207647509	-0.000184824747731781
0.36	0.000978433852528451	-0.000173023529544506
0.362	0.00244444537473415	-0.000165407907001739
0.364	0.00342430309824873	-0.000164191195282721
0.366	0.00377386259690128	-0.000170938724329669
0.368	0.00335256241663025	-0.000186086776652721
0.37	0.00205972547050876	-0.000208716974540128
0.372	-0.000115361564650368	-0.000236638889381058
0.374	-0.0030489588580264	-0.000266750678281766
0.376	-0.00646428259233788	-0.000295572632619009
0.378	-0.00995223991155512	-0.000319794610651745
0.38	-0.0130324573910529	-0.000336682247489033
0.382	-0.0152419416981099	-0.000344282646629516
0.384	-0.0162290481457726	-0.000341506635927218
0.386	-0.015828178326537	-0.000328216778419845
0.388	-0.0140961709666552	-0.000305358643484699
0.39	-0.0113022223806795	-0.00027501204594322
0.392	-0.00787527667654007	-0.00024014621941435
0.394	-0.00432241384837899	-0.000203947743100881
0.396	-0.00113694133757228	-0.0001688586548997
0.398	0.00128458694381889	-0.000135754037108196
0.4	0.00270083499989184	-0.000103745714663526
0.402	0.00305069805202535	-7.08063889387491E-5
0.404	0.00244374009633273	-3.49602057609032E-5
0.406	0.0011218812800599	4.48246430451014E-6
0.408	-0.000597111303276686	4.61177545539737E-5
0.41	-0.00238174468780971	8.63158680580138E-5
0.412	-0.00394249983431822	0.000119801605859479
0.414	-0.00507181219451844	0.00014082351295878
0.416	-0.00566328645665286	0.000144617195625363
0.418	-0.0057099122517823	0.000128725807180134
0.42	-0.00528539579501096	9.3748969635914E-5
0.422	-0.0045156805092983	4.32952710482636E-5
0.424	-0.00354855940706032	-1.67874768355839E-5
0.426	-0.00252786102559081	-7.95770543096999E-5
0.428	-0.00157587772366503	-0.00013820445227965
0.43	-0.000784774788697127	-0.000186616096385405
0.432	-0.000215442716957958	-0.000219925534127461
0.434	9.91879891437697E-5	-0.000234591236947499
0.436	0.00014984690275075	-0.000228718530321391
0.438	-5.16237464582677E-5	-0.000202578050382705
0.44	-0.000472432874343936	-0.000159128074058958
0.442	-0.00105873332083376	-0.00010413897748876
0.444	-0.00173897718227304	-4.55687996982526E-5
0.446	-0.00243342044866839	7.86002623547372E-6
0.448	-0.00306904339078443	4.85109413357245E-5
0.45	-0.00359545969588523	7.14589042644093E-5
0.452	-0.00399566990352804	7.53090711491213E-5
0.454	-0.00428675130766055	6.19925356325559E-5
0.456	-0.00450919593640869	3.57374468533547E-5
0.458	-0.00470796838099609	1.66372777922061E-6
0.46	-0.00491170657244024	-3.55164366899278E-5
0.462	-0.00511780315205488	-7.2330440935558E-5
0.464	-0.00528981074027878	-0.00010674860942987
0.466	-0.0053693205411647	-0.000137834998237156
0.468	-0.00529828016346443	-0.000165130067245153
0.47	-0.00504287965674068	-0.000188126579713825
0.472	-0.00460950212194458	-0.000206092271292195
0.474	-0.00404678776524568	-0.000218271888123561
0.476	-0.00343347798655504	-0.000224300057787482
0.478	-0.00285702364893281	-0.000224564444326679
0.48	-0.00239090185979352	-0.000220301517492631
0.482	-0.00207797705215951	-0.000213362624201394
0.484	-0.00192378591664693	-0.000205770675174491
0.486	-0.00189958641057974	-0.000199278653623388
0.488	-0.00195230145824015	-0.000195086139951433
0.49	-0.00201784678138373	-0.000193730406987438
0.492	-0.00203555124254574	-0.000195067119736086
0.494	-0.0019629503030045	-0.000198267220224739
0.496	-0.0017900535160157	-0.000201834917998068
0.498	-0.00155011311266747	-0.000203702489344592
0.5	-0.00132236402283617	-0.000201460076768191
0.502	-0.00122328623245054	-0.000192746275312926
0.504	-0.00138625226610035	-0.000175744426653406
0.506	-0.00193293383026125	-0.000149648979594297
0.508	-0.00294202635682428	-0.000114988438783084
0.51	-0.00442163185160782	-7.3791228087605E-5
0.512	-0.00629163204487857	-2.96134688368077E-5
0.514	-0.00838162750056644	1.26267245973544E-5
0.516	-0.0104478168601095	4.71298743508231E-5
0.518	-0.0122081930353729	6.80884541257511E-5
0.52	-0.0133905734004766	7.08775849939897E-5
0.522	-0.0137840768917078	5.32914842355083E-5
0.524	-0.0132830930097517	1.642897602023E-5
0.526	-0.0119137408696959	-3.51125499041199E-5
0.528	-0.00983581495035317	-9.38454505709182E-5
0.53	-0.00731794430333557	-0.000150643445790147
0.532	-0.00468977903131334	-0.000196317006814068
0.534	-0.00228117883426433	-0.000223195438087474
0.536	-0.000362416694982186	-0.000206531780497155
0.538	0.000900640215208243	8.90143947982536E-5
0.54	0.00146690301580021	0.00197339862589409
0.542	0.00141366317629149	0.0101371663472005
0.544	0.000907920718635884	0.0366908324564163
0.546	0.000164114548616126	0.105735599419671
0.548	-0.000601959123746179	0.255634136326081
0.55	-0.00121414277312807	0.535694529714689
0.552	-0.00156464597028524	0.995360625843889
0.554	-0.00162559008251343	1.6670166605973
0.556	-0.00144174532929482	2.54709590134378
0.558	-0.00110737243085481	3.58247423393928
0.56	-0.00073485194750011	4.66853727173283
0.562	-0.00042556244810978	5.66182218845469
0.564	-0.000252074233089939	6.40532247441557
0.566	-0.000255013101894306	6.76040874807657
0.568	-0.000450786307776298	6.6372641898814
0.57	-0.000841939814492352	6.0161873495091
0.572	-0.0014225959482965	4.95464931257163
0.574	-0.0021761176130554	3.57866003377478
0.576	-0.00306744821325515	2.06071431780102
0.578	-0.00403550071420955	0.589435267319542
0.58	-0.00499091696495588	-0.662546244478503
0.582	-0.00582270338990769	-1.56608352119208
0.584	-0.00641472247674558	-2.05346648882995
0.586	-0.00666982795622668	-2.12425592725979
0.588	-0.00653557959411861	-1.83901174433751
0.59	-0.00602225340855102	-1.30321969285362
0.592	-0.00520387549820597	-0.645298802152372
0.594	-0.00419841096110656	0.00677796706500731
0.596	-0.00313322466444813	0.545996410818109
0.598	-0.00211135462021722	0.900724976188178
0.6	-0.00119578447879326	1.04131686418583
0.602	-0.000419566387243935	0.978766282721151
0.604	0.000185513440552493	0.756711866951973
0.606	0.00055993476791305	0.439074138938781
0.608	0.000605310596351455	0.0960639835538828
0.61	0.000199733070419261	-0.208798758805898
0.612	-0.000764367388604442	-0.428567844347596
0.614	-0.00233313870941894	-0.53840542395264
0.616	-0.00445164169595232	-0.536458527698433
0.618	-0.00694598344931983	-0.440623065801237
0.62	-0.00953545948515083	-0.282376363702465
0.622	-0.0118747742428403	-0.099193805859022
0.624	-0.0136180812776886	0.0729153481290546
0.626	-0.0144898402969125	0.205470084081815
0.628	-0.0143443857179246	0.281333740379886
0.63	-0.0131983027198599	0.295960741962503
0.632	-0.0112269748092078	0.256249131553
0.634	-0.00872648808538028	0.177566340673015
0.636	-0.0060510801509723	0.0797488799836963
0.638	-0.00354191699466918	-0.0170659741497567
0.64	-0.00146409561181529	-0.0960201974800228
0.642	3.42387557199273E-5	-0.145989304555115
0.644	0.000932766636934514	-0.162653184177651
0.646	0.00131953252426825	-0.148207959711286
0.648	0.00134821734500121	-0.109978089663078
0.65	0.00118472233002909	-0.0583412194066678
0.652	0.000958197481526042	-0.00443567543117795
0.654	0.000730362442698336	0.0419134334964389
0.656	0.000490900095596414	0.073718830168205
0.658	0.000176968416404006	0.0876229356581516
0.66	-0.000293939922872122	0.0839303862794737
0.662	-0.000991403166086714	0.0659920689619559
0.664	-0.00194932519688311	0.0391484496235103
0.666	-0.00315566422841175	0.00948551039394393
0.668	-0.00455229801889654	-0.0173493253098272
0.67	-0.0060416499258927	-0.037072373324727
0.672	-0.0074980502367485	-0.0473070737835919
0.674	-0.0087829988354723	-0.0477086979477633
0.676	-0.00976333499178853	-0.0397128492692964
0.678	-0.0103303299459626	-0.0260098788331755
0.68	-0.0104168958122496	-0.00987974506555
0.682	-0.0100098849218015	0.00547443084883678
0.684	-0.00915487105754758	0.0174769612176882
0.686	-0.00795188505851504	0.0245355283293701
0.688	-0.00654211671200421	0.0261698740381553
0.69	-0.00508703786002398	0.0229254981133607
0.692	-0.00374235212271798	0.0161204660583465
0.694	-0.00262992915867756	0.0074953759845446
0.696	-0.00181223594763212	-0.00115713866498096
0.698	-0.00127587517934065	-0.00831505086882859
0.7	-0.000932015639300577	-0.0129523115236337
0.702	-0.000639161925593018	-0.0146423125440033
0.704	-0.000247070412798877	-0.0135400978066851
0.706	0.000348089592954057	-0.0102652150951544
0.708	0.00115424630192916	-0.00572122857145051
0.71	0.0020582399407107	-0.000893533746216029
0.712	0.00283778043316769	0.00333555049549166
0.714	0.00321127639033658	0.00632467231406235
0.716	0.00291296191502647	0.00774761607295109
0.718	0.00177215381104313	0.00760088062134851
0.72	-0.000225713888207148	0.00615386256139243
0.722	-0.00291355476597928	0.0038593640347291
0.724	-0.00596098308610395	0.00124625279575837
0.726	-0.0089340549180002	-0.00118422694991598
0.728	-0.0113830387130936	-0.00304104687968654
0.73	-0.0129372144924029	-0.00409392159059599
0.732	-0.0133838707323204	-0.00428812059510093
0.734	-0.0127127790262214	-0.00372662879693497
0.736	-0.0111159097575052	-0.00262780873716871
0.738	-0.00894307671382313	-0.00126963471285361
0.74	-0.0066250518395177	6.78241065978318E-5
0.742	-0.00458327357513195	0.00115146366675107
0.744	-0.00314721399441109	0.00182854895712465
0.746	-0.00249673696356716	0.00204107876471713
0.748	-0.00263931003659004	0.00182154765299795
0.75	-0.00342322902469698	0.00127365969251272
0.752	-0.00458031446199573	0.000543554017803803
0.754	-0.00578645981815667	-0.000212088971472162
0.756	-0.00672656115591059	-0.000855017608816435
0.758	-0.0071514243376837	-0.00128676884124809
0.76	-0.00691751048090767	-0.00145983440513311
0.762	-0.00600486756891927	-0.0013783396096196
0.764	-0.00451303349899345	-0.00108981895688511
0.766	-0.00263805140445729	-0.000670828609639516
0.768	-0.000635915423764723	-0.000209620080655294
0.77	0.00122079628195328	0.000210879202895519
0.772	0.00268596845559623	0.000526872465852976
0.774	0.0035773162509159	0.000702149707668218
0.776	0.00380618618604536	0.000730265433967331
0.778	0.00339947891145162	0.000630906816327138
0.78	0.00250939348174216	0.000442085167691738
0.782	0.00139952398283213	0.000210385381297372
0.784	0.000394833171858023	-1.85371045328569E-5
0.786	-0.000204483644031484	-0.000207544393525941
0.788	-0.000223931148262222	-0.000332739537405905
0.79	0.000306371849469384	-0.000385081471073558
0.792	0.0011296103098693	-0.000369232472100113
0.794	0.00181269569263868	-0.000300369723580963
0.796	0.00185859677781564	-0.000199870043284045
0.798	0.00084818939121224	-9.07717129832285E-5
0.8	-0.00143042834226771	6.2408766963208E-6
0.802	-0.00490269725360322	7.58320829774888E-5
0.804	-0.00920030986829769	0.000109720845537248
0.806	-0.013727003720549	0.000107006742090222
0.808	-0.0177792966342409	7.32229388357147E-5
0.81	-0.0206913031486013	1.84458859657865E-5
0.812	-0.0219690782920525	-4.50742774317818E-5
0.814	-0.0213850106970607	-0.000105308669825781
0.816	-0.0190143084941081	-0.00015248635973139
0.818	-0.0152100866839045	-0.000180463021146592
0.82	-0.0105272021334188	-0.000187234144272657
0.822	-0.00561478045421754	-0.000174578869674899
0.824	-0.00110166713194521	-0.000146975236054562
0.826	0.00250251884919155	-0.000110061245154946
0.828	0.00487441309310509	-6.90548217678006E-5
0.83	0.00590459005400593	-2.75940397141167E-5
0.832	0.00568717215231886	1.26922660270571E-5
0.834	0.00447905004242177	5.18535741471989E-5
0.836	0.00263982116638393	9.07341687448364E-5
0.838	0.000564517383575134	0.00012985676015456
0.84	-0.00137956699361543	0.000168409606636444
0.842	-0.00290298899405381	0.000203642804060048
0.844	-0.00382597843261933	0.000230897337221016
0.846	-0.00409068761305158	0.000244331807039444
0.848	-0.00375546938129147	0.00023820673337536
0.85	-0.00297425002899885	0.000208416470458628
0.852	-0.00196469518059835	0.000153876122759844
0.854	-0.000969408949199766	7.73733103341348E-5
0.856	-0.000215162252825392	-1.44155842977121E-5
0.858	0.000124227679066358	-0.000111847505810719
0.86	-4.41838373582789E-5	-0.000204003404991504
0.862	-0.000718302058001464	-0.000280736925897779
0.864	-0.0018032557836401	-0.000334556930696516
0.866	-0.00313007158226228	-0.000361855867981285
0.868	-0.0044874594265667	-0.000363171588715016
0.87	-0.00566033854148957	-0.000342472052467594
0.872	-0.00646699561141016	-0.000305791521323914
0.874	-0.00678722174600164	-0.000259737600528757
0.876	-0.00657661867173497	-0.000210317240143146
0.878	-0.00586659285040389	-0.000162285266197112
0.88	-0.00475309221288061	-0.000118974340619773
0.882	-0.00337775253895665	-8.24267329074638E-5
0.884	-0.00190366262092298	-5.36468919385156E-5
0.886	-0.000488134992977451	-3.28870587551723E-5
0.888	0.000741770719997414	-1.9955848763087E-5
0.89	0.00170282982731623	-1.4531652479561E-5
0.892	0.0023539718407451	-1.64096110904421E-5
0.894	0.00268368141762797	-2.55846829475229E-5
0.896	0.00269723086423503	-4.20980802492238E-5
0.898	0.00241282282599007	-6.56536632390113E-5
0.9	0.00186671679332987	-9.51404511730987E-5
0.902	0.00111766311666486	-0.000128302890249685
0.904	0.000238690065126787	-0.000161766068557358
0.906	-0.000707224925465772	-0.000191453611342453
0.908	-0.00169760838107927	-0.000213281480829162
0.91	-0.00276910374308627	-0.000223966691179219
0.912	-0.00400971535301652	-0.000221797171667932
0.914	-0.00552244919264175	-0.000207196234612683
0.916	-0.00737186383304107	-0.000182910305447172
0.918	-0.009533426592329	-0.00015371163134449
0.92	-0.0118654425261777	-0.000125638509074797
0.922	-0.0141157008657976	-0.00010493204294549
0.924	-0.0159635844668476	-9.69023641982553E-5
0.926	-0.0170873120593887	-0.000104950994619765
0.928	-0.0172382856291715	-0.000129924703628311
0.93	-0.0163022234644033	-0.000169914021159744
0.932	-0.0143307155034713	-0.000220538484343642
0.934	-0.0115357325999975	-0.000275672230730797
0.936	-0.00825005058026124	-0.000328460998101058
0.938	-0.00486487913142827	-0.000372390667740104
0.94	-0.00176018751176559	-0.000402153087498603
0.942	0.000756784115395784	-0.00041417455028482
0.944	0.00249254730106301	-0.000406862194762191
0.946	0.00338117026008926	-0.00038071739816942
0.948	0.00347135821755648	-0.000338388411929483
0.95	0.00289466128203057	-0.000284588080220627
0.952	0.00182718650228981	-0.000225720853900648
0.954	0.000456657498921452	-0.000169092768124787
0.956	-0.00103849440227645	-0.000121715348041687
0.958	-0.00249829472722194	-8.89361181077684E-5
0.96	-0.00378405291305647	-7.33226967261511E-5
0.962	-0.00478110906408997	-7.42237316502894E-5
0.964	-0.00540486792749999	-8.81843082128269E-5
0.966	-0.00560962614438363	-0.000110056228960538
0.968	-0.00539728313972093	-0.000134400631261005
0.97	-0.00482248733389327	-0.000156714689610408
0.972	-0.00399101907765326	-0.000174128480975195
0.974	-0.00304828769662461	-0.00018547297472501
0.976	-0.00215536849384764	-0.00019089782504114
0.978	-0.00145334918751142	-0.000191355146707714
0.98	-0.00102444081344867	-0.000188200623809391
0.982	-0.000866880408441542	-0.000182990848983742
0.984	-0.000901272967320754	-0.000177412118932806
0.986	-0.00101287575306391	-0.000173225221559605
0.988	-0.0011138145295905	-0.000172140520334144
0.99	-0.0011960433760548	-0.000175604435019185
0.992	-0.00134919279811887	-0.000184541336991021
0.994	-0.00173400473494337	-0.000199129214150729
0.996	-0.00252138904297083	-0.000218686465538762
0.998	-0.00382006256414196	-0.000241718355374534
1	-0.00561845167949572	-0.000266131358283196
1.002	-0.00776029885838468	-0.000289584546891224
1.004	-0.00996195580903715	-0.000309901058742432
1.006	-0.0118667074249138	-0.000325403477862762
1.008	-0.0131212085452479	-0.000335021418204078
1.01	-0.013453871729705	-0.00033812469581532
1.012	-0.0127357452497363	-0.000334212081246002
1.014	-0.0110100559081611	-0.000322680450649674
1.016	-0.00848504890786182	-0.000302852349035645
1.018	-0.00549370766294044	-0.000274316271610788
1.02	-0.00243121057049786	-0.000237490450098127
1.022	0.000315018046894969	-0.000194191200091943
1.024	0.00242778742374589	-0.000147931666658059
1.026	0.00370413043910759	-0.000103737850099199
1.028	0.0040761940709332	-6.74176451637327E-5
1.03	0.00361040439736809	-4.43940029248138E-5
1.032	0.00248875809030057	-3.83689155773615E-5
1.034	0.000974935388619567	-5.01880983279137E-5
1.036	-0.000633103048402325	-5.73436020333606E-5
1.038	-0.00205926070511218	0.000180155848526871
1.04	-0.00310311831378855	0.00198289992059043
1.042	-0.00367663208867979	0.0100557929137742
1.044	-0.0038119308863838	0.0365244207074483
1.046	-0.00363669789675459	0.105502820840561
1.048	-0.00332349647872377	0.255362085887422
1.05	-0.00302852192190972	0.535413285019118
1.052	-0.00284098348279851	0.995097952969016
1.054	-0.00276215705161358	1.6667938531305
1.056	-0.0027211285238683	2.54692543319064
1.058	-0.0026180395810103	3.58235948497657
1.06	-0.00237517622017009	4.66847405729691
1.062	-0.00197644220341195	5.66180135289172
1.064	-0.00148338713961156	6.40533262612633
1.066	-0.00102514336705341	6.76043837540323
1.068	-0.000767140046887808	6.63730276301011
1.07	-0.0008683885649279	6.01622544228113
1.072	-0.00143898186334387	4.95467818748269
1.074	-0.00250828437836361	3.57867138548775
1.076	-0.00401103568727172	2.06070079020892
1.078	-0.00579425527460928	0.589391917302494
1.08	-0.00764317282179506	-0.662619984529288
1.082	-0.00932031187945048	-1.56618234092051
1.084	-0.0106091980697915	-2.05357921540807
1.086	-0.0113533417933522	-2.12436761552208
1.088	-0.011482209432049	-1.8391074499696
1.09	-0.0110188034934352	-1.30328866383785
1.092	-0.0100678643285875	-0.645337549850333
1.094	-0.00878860472810735	0.00676480194840973
1.096	-0.00735976036544908	0.545997593488501
1.098	-0.00594607262746674	0.900725926283814
1.1	-0.00467363240912081	1.04130338988404
1.102	-0.0036178997915808	0.978727530157763
1.104	-0.00280444368772204	0.756641622839025
1.106	-0.00221948056309365	0.438970283751502
1.108	-0.00182518232356809	0.0959265670050687
1.11	-0.0015737723581482	-0.208969858004001
1.112	-0.00141558172726878	-0.428774562018188
1.114	-0.00129986580658457	-0.538651603308738
1.116	-0.00117179556724803	-0.536748197254842
1.118	-0.000971813204229442	-0.440957353055171
1.12	-0.000642572311450201	-0.282750069446001
1.122	-0.000144644518896649	-0.0995928665899789
1.124	0.000522536881566693	0.0725145207276078
1.126	0.00130139704647606	0.205098941059425
1.128	0.00206672058194943	0.28102778569368
1.13	0.00263294661397449	0.295754279385311
1.132	0.00278169197093489	0.256169635526744
1.134	0.00230693921917843	0.177629651623541
1.136	0.00106843155852014	0.0799562606264742
1.138	-0.000960789815535381	-0.0167283162708497
1.14	-0.00366667525758937	-0.0955790406616916
1.142	-0.00679577892590523	-0.14548015827134
1.144	-0.00998867495235215	-0.162114552841568
1.146	-0.0128397105884209	-0.147675148542062
1.148	-0.0149704023912961	-0.109477825404106
1.15	-0.0160995418476074	-0.0578883248503418
1.152	-0.0160936686466232	-0.00403257711885518
1.154	-0.0149869418287009	0.0422743550417511
1.156	-0.0129676062055219	0.074050818931275
1.158	-0.0103364643805011	0.0879396469424037
1.16	-0.00744861034065477	0.084241260520524
1.162	-0.00465192270814542	0.0662993873556037
1.164	-0.00223475120115871	0.03944664627521
1.166	-0.000391802651455585	0.00976274878343075
1.168	0.000787935063757849	-0.0171077898648584
1.17	0.00131333678859629	-0.036879905769398
1.172	0.00127006668043085	-0.0471715638694241
