Evoked Response
seconds	EEG	Trigger
14.102	-0.00351995168630589	0.978594603453327
14.104	-0.00242656447131106	0.7565244888334
14.106	-0.00152209765434891	0.438870379024476
14.108	-0.00077462944797834	0.0958441029507515
14.11	-0.000119605294200357	-0.209034962818256
14.112	0.000497851648740559	-0.42882179989234
14.114	0.0010811660573179	-0.538679446836216
14.116	0.00155866775881665	-0.536754393920819
14.118	0.00178981307324131	-0.440939888878091
14.12	0.0016019664742204	-0.282708423867387
14.122	0.000847108315913752	-0.0995291029555959
14.124	-0.000539219510494691	0.0725951227437991
14.126	-0.00249533957400737	0.205187825118273
14.128	-0.00482135508577768	0.281113702727396
14.13	-0.00720354171468765	0.295824601714126
14.132	-0.00927128950286653	0.256212369301355
14.134	-0.0106732867887694	0.177635828167576
14.136	-0.0111537975757962	0.0799221161478993
14.138	-0.0106099458205744	-0.0168000061452143
14.14	-0.00911672930834949	-0.0956789124138209
14.142	-0.00691532528048374	-0.145593663657111
14.144	-0.00436881056832487	-0.162224699900331
14.146	-0.00189569428925748	-0.147766119826477
14.148	0.000104929106022069	-0.109538585901197
14.15	0.00132231496437074	-0.0579150316086807
14.152	0.00158503949202178	-0.00402875521339349
14.154	0.000886122073060753	0.0423001631991166
14.156	-0.000620664934509458	0.074089181850916
14.158	-0.00265145391039354	0.0879846393507127
14.16	-0.00484375196323038	0.0842935461810219
14.162	-0.0068192447358394	0.0663669707806532
14.164	-0.00824699462049023	0.0395430829050969
14.166	-0.00889688180262816	0.00990331394657994
14.168	-0.00867530585762434	-0.0169109965466558
14.17	-0.00763769598027078	-0.0366227053558154
14.172	-0.00597546372852807	-0.046861078749046
14.174	-0.00397920744508367	-0.047285514143269
14.176	-0.0019846129207114	-0.0393334199423054
14.178	-0.000311162440191352	-0.0256944076119822
14.18	0.000794661426813892	-0.00964527732725195
14.182	0.0012009891319559	0.00561602986649594
14.184	0.000909580146153204	0.0175204652569268
14.186	4.93498162930729E-5	0.0244831945098897
14.188	-0.00115377757992632	0.0260316813602037
14.19	-0.00242453129488046	0.0227187544820015
14.192	-0.00349373673717654	0.0158687048121385
14.194	-0.00414982994747551	0.00722649914575073
14.196	-0.00427537939400111	-0.00141339534059843
14.198	-0.00386117951558772	-0.00853015247005344
14.2	-0.00299648761642569	-0.0131022232699823
14.202	-0.00184078519395257	-0.0147107719674869
14.204	-0.000587383006446392	-0.0135214779462902
14.206	0.000570467213925794	-0.0101664747189509
14.208	0.0014646481871965	-0.00556232511381596
14.21	0.00196786032086606	-0.000705696029983344
14.212	0.00200277062507961	0.00351393844993952
14.214	0.0015476150648526	0.00645414597985429
14.216	0.000639166650956625	0.00779452836340211
14.218	-0.000628536005073499	0.00754361428956499
14.22	-0.00211223495784838	0.00598696837735436
14.222	-0.00363508202084701	0.00359478121268498
14.224	-0.00500778218326113	0.000911518074560349
14.226	-0.00605188712480749	-0.00155020121941957
14.228	-0.00662285621925828	-0.00339366422038854
14.23	-0.00663181254573598	-0.00438905696989151
14.232	-0.00606429707462628	-0.00448790654120294
14.234	-0.00499159976271061	-0.00380425224803939
14.236	-0.00356824681290454	-0.00257084933129943
14.238	-0.00201161621773502	-0.00108157689956702
14.24	-0.000566368649422955	0.000368137407686592
14.242	0.000537504583134367	0.00153243849986312
14.244	0.00112307417427362	0.00225019198439156
14.246	0.00109420848165852	0.0024604309547229
14.248	0.000448626243282331	0.00219828399339333
14.25	-0.00072572478595651	0.00157491472567627
14.252	-0.00227048428882105	0.000747282253808483
14.254	-0.00398873566581916	-0.00011553077791829
14.256	-0.00568126548048434	-0.000863087715691135
14.258	-0.00717837934446098	-0.00138661637710164
14.26	-0.00836030874418908	-0.00163151293991789
14.262	-0.00916330676349449	-0.00159876437889484
14.264	-0.00957312339522027	-0.00133666248211609
14.266	-0.00961114174371317	-0.000925618106397199
14.268	-0.00931970348569565	-0.000459663479829324
14.27	-0.00875151554915814	-2.83046466094685E-5
14.272	-0.0079647862685969	0.000298185070695364
14.274	-0.0070230644816961	0.000478001169208119
14.276	-0.00599740203367004	0.000500842836030913
14.278	-0.00496767259024129	0.000385221909220939
14.28	-0.004019599610862	0.000171359971332186
14.282	-0.00323536127101226	-8.85936545213703E-5
14.284	-0.00267882204158015	-0.000341156044565092
14.286	-0.00238009952416573	-0.000541103171721498
14.288	-0.00232630695475667	-0.000658526854216192
14.29	-0.00246420378183684	-0.000682368733811111
14.292	-0.00271568986846452	-0.000620167695480834
14.294	-0.00300086634893564	-0.000494476237882887
14.296	-0.0032599426805576	-0.000336957167354276
14.298	-0.00346675885146977	-0.000181486607522972
14.3	-0.00363102184636806	-5.76372133576778E-5
14.302	-0.0037900432376692	1.43049543330277E-5
14.304	-0.00399276601970689	2.60706534315587E-5
14.306	-0.00428023956526611	-1.83302394863659E-5
14.308	-0.0046678511817586	-0.000104605809076565
14.31	-0.00513462902800323	-0.000211909655530404
14.312	-0.00562303892107092	-0.000317488273058991
14.314	-0.00604940870097132	-0.00040122385625328
14.316	-0.00632182668779605	-0.00044905895591482
14.318	-0.00636031764347928	-0.000454644694275081
14.32	-0.00611377705522544	-0.000419161063202413
14.322	-0.0055694242950607	-0.000349803870663542
14.324	-0.00475302642782544	-0.000257632360675146
14.326	-0.00372122538667829	-0.000155325191109669
14.328	-0.00254999884481107	-5.51389423014577E-5
14.33	-0.00132424014790563	3.2776118224268E-5
14.332	-0.000131658986176526	0.000101543721889473
14.334	0.000939503348824028	0.000148048724183965
14.336	0.0018024747538153	0.000172694645803714
14.338	0.0023774253342482	0.000178555651026651
14.34	0.00260173281802374	0.000170154047955486
14.342	0.00244298551289677	0.000152130720400229
14.344	0.00191010208869049	0.000128097931865963
14.346	0.00105729076965355	9.9952202773414E-5
14.348	-2.2673689013976E-5	6.78178935997396E-5
14.35	-0.00121559518544852	3.05996028764158E-5
14.352	-0.0024090249275779	-1.30629829825742E-5
14.354	-0.00351460056844508	-6.37335420225743E-5
14.356	-0.00448279645193472	-0.0001203024522182
14.358	-0.00530556142099766	-0.000179549739695136
14.36	-0.00600599496028281	-0.000236340624623201
14.362	-0.00661850764727103	-0.000284500676516488
14.364	-0.00716643764517879	-0.000318186733172546
14.366	-0.00764520910235555	-0.00033336562000275
14.368	-0.00801713231062152	-0.000328952740292411
14.37	-0.00821974365490838	-0.000307269869451343
14.372	-0.00818482338832004	-0.000273692821984633
14.374	-0.0078614038934899	-0.0002355804459712
14.376	-0.00723457714296391	-0.00020073435138102
14.378	-0.00633379774159082	-0.000175724720012452
14.38	-0.00522900631261833	-0.000164453724369381
14.382	-0.00401754633254443	-0.00016728824436931
14.384	-0.00280712486110585	-0.00018094236314813
14.386	-0.00170001808943264	-0.000199098908419967
14.388	-0.00078250729311547	-0.000213639004077066
14.39	-0.000121368312122491	-0.000216285836383219
14.392	0.000233865485534481	-0.000200378966531448
14.394	0.000246924458304268	-0.000162396727226792
14.396	-0.000106158413507855	-0.000102853270432722
14.398	-0.000832300362360883	-2.63727977001886E-5
14.4	-0.00191185607738436	5.90025925031405E-5
14.402	-0.00328831366404153	0.000143043680834002
14.404	-0.00486206115507105	0.000214861969132331
14.406	-0.00649211922887987	0.000264567261622123
14.408	-0.00800795036325686	0.000284918078386939
14.41	-0.00923109600742872	0.000272747690234188
14.412	-0.0100034213101911	0.000229837938593369
14.414	-0.0102160301790294	0.000162930945348133
14.416	-0.00983190879191996	8.27594718195539E-5
14.418	-0.00889666679046063	2.22030491208302E-6
14.42	-0.00753444587082976	-6.59975848906317E-5
14.422	-0.0059288429457816	-0.000111886742586797
14.424	-0.00429136468835936	-0.000130173478681667
14.426	-0.00282301420870053	-0.000121452217391125
14.428	-0.00167762081899689	-9.20673019133269E-5
14.43	-0.00093660161473941	-5.2668182649408E-5
14.432	-0.000602302145616149	-1.56879106898482E-5
14.434	-0.000611108443865441	7.6631536797004E-6
14.436	-0.000860624811294557	1.00783222256618E-5
14.438	-0.00124070474176924	-1.02248477616964E-5
14.44	-0.00165807859546588	-4.93166053409766E-5
14.442	-0.00204851908970341	-9.87278119256085E-5
14.444	-0.00237671417082038	-0.000147593783536798
14.446	-0.00262902814846174	-0.000185237942882318
14.448	-0.0028056121908825	-0.000203633852341751
14.45	-0.00291588624730975	-0.000199221890845356
14.452	-0.00297755302183223	-0.00017368574873105
14.454	-0.00301650426418179	-0.000133526552259478
14.456	-0.00306437364258131	-8.85477189147918E-5
14.458	-0.00315199464040689	-4.95889968157795E-5
14.46	-0.00329985247751023	-2.59845474016469E-5
14.462	-0.00350917188861944	-2.32890585898521E-5
14.464	-0.00375769781749031	-4.18213581232722E-5
14.466	-0.00400226580637948	-7.64658667954943E-5
14.468	-0.004187757131414	-0.000117898964961344
14.47	-0.00426057598635702	-0.000154999408696806
14.472	-0.00418399452704015	-0.000177801744600673
14.474	-0.00395163376859289	-0.00018014975661352
14.476	-0.00359443164592267	-0.000161304491400606
14.478	-0.00317713083421748	-0.000126103559919973
14.48	-0.0027832119970718	-8.37048280524836E-5
14.482	-0.00249131576865903	-4.53279024688004E-5
14.484	-0.00234979566189633	-2.16316747132323E-5
14.486	-0.00235789803323518	-2.03926284964065E-5
14.488	-0.00246151648742283	-4.49865935989546E-5
14.49	-0.00256775823417696	-9.38918073536534E-5
14.492	-0.00257569899013142	-0.000161134194961788
14.494	-0.00241313111606819	-0.000237410165385422
14.496	-0.00206513707827365	-0.000311612413519515
14.498	-0.00158317366040442	-0.000372568996662967
14.5	-0.00107223962398918	-0.000410820516997549
14.502	-0.000663343632345574	-0.000420174533327793
14.504	-0.000482684905601474	-0.000398738722579997
14.506	-0.000626173545922059	-0.0003492409818643
14.508	-0.00114264126980622	-0.000278613412571025
14.51	-0.00202625674859441	-0.000196937684413778
14.512	-0.00321833542156928	-0.000115916124180481
14.514	-0.00461806229427488	-4.70893327685939E-5
14.516	-0.00609961612828869	-7.34913144841902E-8
14.518	-0.00753125266144293	1.88901563078917E-5
14.52	-0.00879160177158586	7.82014359313328E-6
14.522	-0.00978000375992058	-3.0840739407247E-5
14.524	-0.0104203410008219	-9.07987309509924E-5
14.526	-0.0106604733934111	-0.000163095609408063
14.528	-0.0104713253767461	-0.000237671185961947
14.53	-0.0098499830562297	-0.00030500529933554
14.532	-0.00882859469315253	-0.000357544707807666
14.534	-0.00748567938419795	-0.000390669463001271
14.536	-0.00595176208317098	-0.000383080477147525
14.538	-0.00440092066147561	-0.000102005710318046
14.54	-0.00302505959808971	0.00176202922715289
14.542	-0.00199615096773289	0.00990185803119435
14.544	-0.00142870029096376	0.0364328626633867
14.546	-0.0013558982392038	0.105462606422485
14.548	-0.00172727694059982	0.255359956615297
14.55	-0.00242686639522436	0.535437320122516
14.552	-0.00330413315203916	0.995139711526293
14.554	-0.00420781681505921	1.66684888156875
14.556	-0.00501405705677629	2.54699231017298
14.558	-0.00564298389895299	3.58243782153386
14.56	-0.00606130330365375	4.66856206488252
14.562	-0.00627209751907559	5.6618937476357
14.564	-0.00629656433804878	6.40541963543335
14.566	-0.00615476539780526	6.76050634064476
14.568	-0.00585270156460557	6.6373363347231
14.57	-0.0053807336009426	6.01621083153151
14.572	-0.00472384619612491	4.9546065724216
14.574	-0.00387911033682366	3.57854149571816
14.576	-0.00287256222037168	2.06051991217167
14.578	-0.00176835376373175	0.589174990212409
14.58	-0.000666687920855032	-0.662853016033764
14.582	0.000308724806841504	-1.5664102997293
14.584	0.0010301963168074	-2.05378366852788
14.586	0.0013882739406521	-2.12453608704438
14.588	0.00131264705669656	-1.83923516651227
14.59	0.000788117892346064	-1.30337859646216
14.592	-0.000137835380968007	-0.645398974090845
14.594	-0.00135863470500548	0.00671872601824718
14.596	-0.00272386125814412	0.545952634582012
14.598	-0.0040633878414874	0.900669440162085
14.6	-0.00521456926752503	1.04122638298422
14.602	-0.0060455246251686	0.978625857994557
14.604	-0.00646887253765848	0.756516267668764
14.606	-0.00644406344721556	0.438826875238344
14.608	-0.00597173830855433	0.0957744520377586
14.61	-0.00508751574095956	-0.209118708984692
14.612	-0.00386174066647678	-0.428906684161244
14.614	-0.00240544368906869	-0.538753238743782
14.616	-0.000875362202427882	-0.536806672493891
14.618	0.000531732360028049	-0.440962695501187
14.62	0.00160092408094277	-0.282696790094213
14.622	0.00213502237938525	-0.0994816327607647
14.624	0.00199577096913958	0.0726757734153679
14.626	0.00113909959383985	0.205294922922499
14.628	-0.000365912941071061	0.281237054236982
14.63	-0.00234075147067893	0.295951636877005
14.632	-0.00452423811512134	0.256329288515624
14.634	-0.00661668336422312	0.177728509876429
14.636	-0.00833181074946206	0.079976789269694
14.638	-0.00944586155675236	-0.0167960820035269
14.64	-0.0098344315618714	-0.0957365135277985
14.642	-0.00948986829662275	-0.145720338215915
14.644	-0.00851544846764737	-0.162423278155384
14.646	-0.0070977094005825	-0.148033258420122
14.648	-0.00546474202743993	-0.10986379098291
14.65	-0.00384307947508795	-0.0582807601641777
14.652	-0.00242540952622196	-0.0044120970819205
14.654	-0.00135505805739034	0.0419242004021886
14.656	-0.000724770469661154	0.0737434352128282
14.658	-0.000581917442407878	0.0876857257267153
14.66	-0.000932495726568708	0.0840491233755668
14.662	-0.00174096975176254	0.0661750983179083
14.664	-0.00292841705169781	0.0393938491953747
14.666	-0.00437401998290113	0.00978224229429134
14.668	-0.00592360252480381	-0.0170187722924783
14.67	-0.00740545023510515	-0.0367287075243438
14.672	-0.00865075563657524	-0.0469711921368738
14.674	-0.00951503823187991	-0.0473995744240957
14.676	-0.00989732544507695	-0.0394464671510925
14.678	-0.00975446475477583	-0.025798892990034
14.68	-0.00910800786143141	-0.00973334640184665
14.682	-0.0080413214850168	0.00555090110705837
14.684	-0.00668599613289368	0.0174828647795603
14.686	-0.00519925954105227	0.0244761993575192
14.688	-0.00373681639777075	0.0260579763919423
14.69	-0.00242716922101742	0.022781881307145
14.692	-0.00135356987515707	0.015973811997759
14.694	-0.000548171048063054	0.00738007365535242
14.696	5.55744991524446E-7	-0.00120506175774034
14.698	0.000331073344315791	-0.00826357761278578
14.7	0.000490817717460466	-0.0127797240432174
14.702	0.000525102894600631	-0.0143427254731761
14.704	0.000475634619464288	-0.0131267682445199
14.706	0.000384089351348522	-0.00977060143969366
14.708	0.000292559217201725	-0.00519353103946341
14.71	0.00023554349326717	-0.000390189468326786
14.712	0.000225225043240156	0.0037564126030141
14.714	0.000237791326582145	0.00661346915030203
14.716	0.000209906566955205	0.0078716851806492
14.718	5.07948599893828E-5	0.00755040973235112
14.72	-0.000331292421600992	0.00594407022661378
14.722	-0.000996112655837498	0.00352827223547071
14.724	-0.00194340264756523	0.000848280986857604
14.726	-0.00310010297418681	-0.00158772387410126
14.728	-0.00432820891574317	-0.0033924896435171
14.73	-0.00545219918405287	-0.00434933178585411
14.732	-0.00629943412108445	-0.00442406637197967
14.734	-0.00674349209388848	-0.0037429297222872
14.736	-0.00673935458871342	-0.00254561060243347
14.738	-0.00634056031632996	-0.00112548838161402
14.74	-0.00569207788645934	0.000230445161084842
14.742	-0.00499869349119889	0.0012913416848175
14.744	-0.00447587628219803	0.00191469782491791
14.746	-0.00429567102671883	0.00205795494710612
14.748	-0.00454181543977533	0.00177058529440072
14.75	-0.00518559973599813	0.00117110500121646
14.752	-0.00608838393050082	0.00041550482271806
14.754	-0.00703026371863107	-0.000335909821645159
14.756	-0.0077589169350836	-0.000947221961570462
14.758	-0.00804868560118155	-0.00132699043085426
14.76	-0.00775695633110494	-0.0014377311584833
14.762	-0.00686346195690517	-0.00129478959466192
14.764	-0.00548049635792968	-0.000956250988725124
14.766	-0.00382943020128909	-0.000506782968867198
14.768	-0.00218926347733939	-3.89939408230753E-5
14.77	-0.000831992065789857	0.00036413023676438
14.772	3.66543296870739E-5	0.00064280103382405
14.774	0.000315684783898113	0.000768111182871375
14.776	1.94404335155795E-5	0.000743082828970888
14.778	-0.000737522951864253	0.000597567645069709
14.78	-0.00177290955059124	0.000378649802107934
14.782	-0.00287644188177831	0.000139004622333118
14.784	-0.00384831552087169	-7.4138310602123E-5
14.786	-0.00453032360617843	-0.000227212447772616
14.788	-0.00482604124976106	-0.000304401297248592
14.79	-0.00470870880988203	-0.000307408894718682
14.792	-0.00421763302029476	-0.000251747833536343
14.794	-0.0034455663349688	-0.000161000094737851
14.796	-0.00252014752697936	-6.06352820136181E-5
14.798	-0.00158227623150976	2.72864179384135E-5
14.8	-0.000763962222812291	8.76742869662402E-5
14.802	-0.000168291290013284	0.000113897746714197
14.804	0.00014560467718744	0.000107314644036492
14.806	0.000170175235246826	7.52792133776919E-5
14.808	-5.14391406026683E-5	2.83136408129025E-5
14.81	-0.000434938503014674	-2.27672996996325E-5
14.812	-0.000872788871306707	-6.90913313035629E-5
14.814	-0.00125919806422102	-0.000104948623557571
14.816	-0.00151792425154569	-0.000128006606069581
14.818	-0.00162529525520975	-0.000138785457568361
14.82	-0.00161974148363216	-0.000139720162668314
14.822	-0.00159242019181328	-0.000134106069611867
14.824	-0.00166039388081761	-0.000125186363309696
14.826	-0.00193088809828327	-0.000115550534377235
14.828	-0.0024684639435849	-0.000106868197251366
14.83	-0.00327497971460474	-9.98875737562522E-5
14.832	-0.0042868601695589	-9.46345318434102E-5
14.834	-0.00538861570376173	-9.07690111239235E-5
14.836	-0.00643754548748389	-8.80028978158601E-5
14.838	-0.00729232537066608	-8.63860297925583E-5
14.84	-0.00783799359011014	-8.62386406528578E-5
14.842	-0.00800225548666723	-8.76531908882544E-5
14.844	-0.00776211412695987	-8.97862153152258E-5
14.846	-0.00714297362204687	-9.04126496655154E-5
14.848	-0.00621287579473302	-8.61844081858298E-5
14.85	-0.00507340924955546	-7.36860519328121E-5
14.852	-0.00384797780515538	-5.09332824953112E-5
14.854	-0.00266801344636754	-1.86960702005908E-5
14.856	-0.00165774835828578	1.89254058348741E-5
14.858	-0.000918328272203648	5.49538856029819E-5
14.86	-0.000513023657408772	8.09269706383873E-5
14.862	-0.000456881967941464	8.88340870231894E-5
14.864	-0.000714940487707541	7.30579390254192E-5
14.866	-0.00121175676345947	3.18077966182923E-5
14.868	-0.00185146684356719	-3.23022831929253E-5
14.87	-0.00254331043601257	-0.00011263982432505
14.872	-0.00322479469827908	-0.000199776694073269
14.874	-0.00387487506019229	-0.000283239695758052
14.876	-0.00451250423636132	-0.000353391622710952
14.878	-0.00518035801216301	-0.000403057452297797
14.88	-0.00591812647123781	-0.000428607377310216
14.882	-0.00673338666675994	-0.000430349087021583
14.884	-0.00757986212630288	-0.000412218977076596
14.886	-0.0083519557869285	-0.000380873817141472
14.888	-0.00890025390965612	-0.000344365076954059
14.89	-0.00906588348534112	-0.000310614017910663
14.892	-0.00872452000899144	-0.000285907284353366
14.894	-0.00782659612689849	-0.000273649998715239
14.896	-0.00642073828772503	-0.000273656347615598
14.898	-0.00465228944146305	-0.000282245218643417
14.9	-0.00273631658829938	-0.000293247603720229
14.902	-0.000912877247986967	-0.000299735232754119
14.904	0.000601257867589208	-0.000295983281257819
14.906	0.00164943832211252	-0.000279047507701608
14.908	0.00215167957752286	-0.00024944833623654
14.91	0.00210139961397185	-0.000210775765053088
14.912	0.00154955425149811	-0.000168428408026534
14.914	0.00058510463429973	-0.00012800427726612
14.916	-0.00068106587954836	-9.39360211885957E-5
14.918	-0.00212534975652462	-6.87841348465878E-5
14.92	-0.00361523689136214	-5.32724820045289E-5
14.922	-0.00501371345834876	-4.68412970913803E-5
14.924	-0.00619065311449952	-4.83327500313501E-5
14.926	-0.0070424579641717	-5.6460062622841E-5
14.928	-0.00751376552246622	-6.99069992286997E-5
14.93	-0.00761120519396725	-8.71271356154245E-5
14.932	-0.00740177490744801	-0.00010602228059436
14.934	-0.0069950477753129	-0.000123690543693882
14.936	-0.00651468336273236	-0.00013644607259926
14.938	-0.00606788998152112	-0.000140285469066146
14.94	-0.00572135954037023	-0.000131788547737559
14.942	-0.0054897264448997	-0.00010916521787269
14.944	-0.00533871678538075	-7.30429388835665E-5
14.946	-0.00520080504693997	-2.67260696306666E-5
14.948	-0.00499783500217381	2.41140956252414E-5
14.95	-0.00466406297750003	7.22184270930782E-5
14.952	-0.00416437576349246	0.00010984269946706
14.954	-0.00350458614241113	0.000130020039332167
14.956	-0.00273259238214432	0.00012779673776738
14.958	-0.00193065115178305	0.000101229789388343
14.96	-0.00120011070366498	5.19194449650465E-5
14.962	-0.000640857757755941	-1.51082672288416E-5
14.964	-0.000329037952016489	-9.22111630454182E-5
14.966	-0.000298385953956619	-0.000170466385197341
14.968	-0.000531351047221045	-0.00024119672035592
14.97	-0.000964258107619642	-0.000297314535503073
14.972	-0.00150583063853239	-0.000334221655989833
14.974	-0.00206298218163038	-0.000350191200085746
14.976	-0.00256513491180187	-0.000346296313099773
14.978	-0.00297958343778291	-0.000325979059667158
14.98	-0.00331405742041034	-0.000294331790941511
14.982	-0.00360666742269542	-0.000257186379601414
14.984	-0.00390689970589609	-0.000220164962166532
14.986	-0.00425378229150247	-0.000187842226545085
14.988	-0.00465808065533523	-0.000163084900735328
14.99	-0.00509383369791638	-0.000146595218812424
14.992	-0.00550105829184688	-0.000136776248973949
14.994	-0.0057976283418306	-0.000130126082242751
14.996	-0.00589622768520252	-0.000122258163842932
14.998	-0.0057226635146577	-0.000109350811332297
15	-0.00523332970439575	-8.95666345808025E-5
15.002	-0.00443009173854879	-6.39248794932855E-5
15.004	-0.00336962093589302	-3.62571400288857E-5
15.006	-0.00216265886165094	-1.21520774597878E-5
15.008	-0.000959317839636204	2.85004875152303E-6
15.01	7.926414713134E-5	5.19828244055554E-6
15.012	0.00081620548087314	-5.3597620099699E-6
15.014	0.00116958566489616	-2.56462288227478E-5
15.016	0.00112726892181828	-5.01370856673795E-5
15.018	0.00074031516560295	-7.28027021217783E-5
15.02	9.80855795012507E-5	-8.90005961550141E-5
15.022	-0.000704568254128254	-9.67704945590388E-5
15.024	-0.00159524038356148	-9.71574295086757E-5
15.026	-0.00253769014680884	-9.35680696709658E-5
15.028	-0.00352897865887317	-9.05036158302173E-5
15.03	-0.0045841107384036	-9.21690838461058E-5
15.032	-0.00571547155331559	-0.000101392885909656
15.034	-0.0069142738107895	-0.000119088469549514
15.036	-0.00813928598144286	-0.000124328383864559
15.038	-0.0093153164122532	0.000119641886867234
15.04	-0.010340824216766	0.00192902209988487
15.042	-0.0111016392362798	0.0100042321143479
15.044	-0.0114873993238546	0.0364675380581462
15.046	-0.0114089326392164	0.105431839269961
15.048	-0.0108164037218593	0.255269702080902
15.05	-0.00971726851131863	0.535295986860461
15.052	-0.00818988601115168	0.994957392142438
15.054	-0.00638589244345836	1.66663685539803
15.056	-0.00451549114780118	2.54676255345861
15.058	-0.00281515913268455	3.58220237943056
15.06	-0.00150408000439309	4.66833230161133
15.062	-0.000740156842551515	5.66167959117987
15.064	-0.000586846195616782	6.4052289498162
15.066	-0.000999002113311705	6.76034452104323
15.068	-0.0018313460812476	6.63720616367475
15.07	-0.00286832867971542	6.01611257867906
15.072	-0.00386934471015138	4.95453828052161
15.074	-0.0046191394639935	3.57849940573117
15.076	-0.00497129896445422	2.06049906151437
15.078	-0.00487422819831419	0.589170092281552
15.08	-0.00437378522832253	-0.662846383910158
15.082	-0.00359319189981733	-1.56639442850199
15.084	-0.00269697679936727	-2.05375783584869
15.086	-0.00184962025086892	-2.12449652742117
15.088	-0.001180014978023	-1.83917607915577
15.09	-0.000759979361203776	-1.30329395212045
15.092	-0.00060023113960932	-0.645284510465668
15.094	-0.000662055830756728	0.00686406345180577
15.096	-0.000878779925400477	0.546126351313025
15.098	-0.00117918350686051	0.900866357658663
15.1	-0.00150558723706843	1.04144036148038
15.102	-0.00182206920551927	0.978851732711791
15.104	-0.00211207085939695	0.75675126617865
15.106	-0.00236837888948192	0.439070895738624
15.108	-0.00258117739210576	0.0960288965888613
15.11	-0.00273078895564074	-0.208853360194793
15.112	-0.00278998251716311	-0.428633843868692
15.114	-0.00273593817035281	-0.538482692106386
15.116	-0.00256604119141921	-0.536555565990477
15.118	-0.0023087661059045	-0.440754403380784
15.12	-0.00202351246838638	-0.282557591443587
15.122	-0.00178921870421303	-0.0994357407194462
15.124	-0.00168653672210005	0.07261181647905
15.126	-0.00177997990096252	0.205117274937847
15.128	-0.00210510856715924	0.280957901601991
15.13	-0.00266280422853145	0.295599965457231
15.132	-0.00341970844154405	0.255948653017485
15.134	-0.00431265907867918	0.177371909522306
15.136	-0.00525567977846397	0.0796993641439785
15.138	-0.00614928592443271	-0.0169453372369162
15.14	-0.00689230136926802	-0.095722587289827
15.142	-0.00739601275769254	-0.145528188103639
15.144	-0.00759937722515039	-0.162060834090858
15.146	-0.00748208966268216	-0.147530806436919
15.148	-0.00707085408397698	-0.109269763616892
15.15	-0.00643522337881413	-0.0576546711669016
15.152	-0.00567314157649299	-0.00381594019874616
15.154	-0.00489061313190721	0.0424345087583287
15.156	-0.00418204020022243	0.0741251337375999
15.158	-0.00361667309392581	0.087913805065409
15.16	-0.00323329509194107	0.0841179536466255
15.162	-0.0030416456287599	0.0660970748876619
15.164	-0.00302681230647097	0.0391954997990471
15.166	-0.00315282977802835	0.0094986709205951
15.168	-0.00336424963170689	-0.017349942371957
15.17	-0.00358835395205195	-0.0370727291962337
15.172	-0.00374308473818806	-0.0473000655630769
15.174	-0.00375388461245848	-0.047694002744573
15.176	-0.00357688783274797	-0.0396959796536121
15.178	-0.00322016407464219	-0.0260005698670313
15.18	-0.0027530323052134	-0.00988976370495669
15.182	-0.00229683808221073	0.00543384053552703
15.184	-0.00199719937399497	0.017397596664957
15.186	-0.00198476020861256	0.0244142092714726
15.188	-0.00233625272255976	0.0260094575965709
15.19	-0.00304823645511804	0.0227347270029201
15.192	-0.0040319401930103	0.0159127309666093
15.194	-0.00513068380907837	0.00728669809562643
15.196	-0.00615397843170661	-0.0013505170805156
15.198	-0.00691730311177306	-0.00847913964201807
15.2	-0.00727587816672241	-0.013077664379464
15.202	-0.00714508031527401	-0.0147258837219137
15.204	-0.00650736426257333	-0.0135863570912551
15.206	-0.00541112594378924	-0.0102862505369365
15.208	-0.00396687971139035	-0.00573569601359866
15.21	-0.00234101817624692	-0.000924441166107909
15.212	-0.000742598007145091	0.00326410982371701
15.214	0.000601099009577756	0.00619152529346155
15.216	0.0014793542035419	0.00753869421700067
15.218	0.00173664151398884	0.00731285276041048
15.22	0.00130609620531462	0.00579645780991354
15.222	0.000229855282051379	0.00345571561812381
15.224	-0.00133884294947914	0.000830794808399269
15.226	-0.00315365277434215	-0.00157037909642129
15.228	-0.00491160691115464	-0.00335664808568445
15.23	-0.00630280653535957	-0.00430474506285921
15.232	-0.00706496612179143	-0.0043729172266
15.234	-0.0070332984954204	-0.00368032910145028
15.236	-0.00617701001746133	-0.00246124566722195
15.238	-0.00461514649122814	-0.00100611824585386
15.24	-0.00260623514107681	0.000397937874747241
15.242	-0.00050948608519323	0.00151669932489613
15.244	0.00127865646343057	0.0022013021517391
15.246	0.00240145239594606	0.00240065769106079
15.248	0.0026155339688138	0.002154872681391
15.25	0.00184344895184099	0.00157390929043066
15.252	0.000191629583336888	0.00080762239309048
15.254	-0.00207091947592071	1.37799568699468E-5
15.256	-0.00456773171094473	-0.000670134023189269
15.258	-0.00688989710407643	-0.0011471870693363
15.26	-0.0086728770765847	-0.00137119171905998
15.262	-0.00965818265911993	-0.00134665604262743
15.264	-0.00972899849233089	-0.00112002817094842
15.266	-0.00891700019979864	-0.000765022663497245
15.268	-0.00738451115440958	-0.000365451031637382
15.27	-0.00538977735209939	1.06963639722884E-6
15.272	-0.00324347670486406	0.000275785336604193
15.274	-0.00126276472707666	0.000426117376994675
15.276	0.000273086280853949	0.000447084261099817
15.278	0.00116231811043876	0.000357478841417746
15.28	0.00131137375664148	0.000192358454195584
15.282	0.000750495376565191	-6.13518625005569E-6
