
time;voltage
0.484;0.0006103515625
0.486;-0.00091552734375
0.488;-0.0006103515625
0.49;0
0.492;-0.00091552734375
0.494;0.001220703125
0.496;0.0006103515625
0.498;0.00213623046875
0.5;0.0018310546875
0.502;0.00091552734375
0.504;0.00091552734375
0.506;-0.00030517578125
0.508;0.00030517578125
0.51;-0.00030517578125
0.512;0.0006103515625
0.514;0.00213623046875
0.516;0.00213623046875
0.518;0.0042724609375
0.52;0.003662109375
0.522;0.006103515625
0.524;0.0006103515625
0.526;-0.00213623046875
0.528;0.00030517578125
0.53;-0.00518798828125
0.532;0.00030517578125
0.534;0
0.536;0.0018310546875
0.538;0.0048828125
0.54;0.00335693359375
0.542;0.00152587890625
0.544;0.00213623046875
0.546;0.00091552734375
0.548;0.0006103515625
0.55;0.0006103515625
0.552;0.001220703125
0.554;0.00091552734375
0.556;0.00213623046875
0.558;0.0006103515625
0.56;0.00244140625
0.562;0.001220703125
0.564;0.0006103515625
0.566;0.0006103515625
0.568;-0.0006103515625
0.57;-0.00030517578125
0.572;-0.00091552734375
0.574;0.0006103515625
0.576;0.00274658203125
0.578;0.00335693359375
0.58;0.00732421875
0.582;0.00274658203125
0.584;-0.00030517578125
0.586;0.00091552734375
0.588;-0.00244140625
0.59;-0.00091552734375
0.592;0.00030517578125
0.594;0.00152587890625
0.596;0.00244140625
0.598;0.00244140625
0.6;-0.00030517578125
0.602;0.00152587890625
0.604;0.00030517578125
0.606;-0.00030517578125
0.608;-0.00030517578125
0.61;-0.0006103515625
0.612;-0.00030517578125
0.614;0.00091552734375
0.616;0.0006103515625
0.618;0.00213623046875
0.62;0.00213623046875
0.622;0.0006103515625
0.624;0.00091552734375
0.626;0.00030517578125
0.628;0.0006103515625
0.63;-0.0018310546875
0.632;0.00030517578125
0.634;-0.0018310546875
0.636;0.0018310546875
0.638;0.00640869140625
0.64;0.0018310546875
0.642;-0.00091552734375
0.644;0.0006103515625
0.646;-0.00213623046875
0.648;-0.00030517578125
0.65;0.0018310546875
0.652;0.00152587890625
0.654;0.00030517578125
0.656;0.00152587890625
0.658;0.00213623046875
0.66;0.00091552734375
0.662;0.0018310546875
0.664;0.00244140625
0.666;0.00030517578125
0.668;0.0006103515625
0.67;0
0.672;0.0006103515625
0.674;-0.00030517578125
0.676;0.00030517578125
0.678;0
0.68;0.00091552734375
0.682;0.0006103515625
0.684;0.00091552734375
0.686;0.0006103515625
0.688;0.00030517578125
0.69;-0.0006103515625
0.692;0.0042724609375
0.694;-0.00030517578125
0.696;0.0018310546875
0.698;0.00091552734375
0.7;-0.00152587890625
0.702;0.001220703125
0.704;-0.00091552734375
0.706;0.00091552734375
0.708;0.0018310546875
0.71;0.0006103515625
0.712;-0.00030517578125
0.714;-0.00030517578125
0.716;-0.00091552734375
0.718;-0.00030517578125
0.72;0.00213623046875
0.722;0.001220703125
0.724;0.0006103515625
0.726;-0.00030517578125
0.728;-0.0006103515625
0.73;-0.0006103515625
0.732;-0.001220703125
0.734;0.00091552734375
0.736;0.0006103515625
0.738;0.001220703125
0.74;0
0.742;0
0.744;0.0006103515625
0.746;0.0006103515625
0.748;0
0.75;-0.0018310546875
0.752;-0.00030517578125
0.754;0.00244140625
0.756;0.001220703125
0.758;0.0048828125
0.76;-0.00030517578125
0.762;-0.0030517578125
0.764;0.0006103515625
0.766;-0.00244140625
0.768;0
0.77;0.00091552734375
0.772;0.001220703125
0.774;0.001220703125
0.776;0.00244140625
0.778;0.0006103515625
0.78;0.0018310546875
0.782;0.00152587890625
0.784;0.0006103515625
0.786;0.0006103515625
0.788;0.0006103515625
0.79;-0.0006103515625
0.792;0
0.794;-0.00091552734375
0.796;0.0006103515625
0.798;0.0018310546875
0.8;0.0018310546875
0.802;0.001220703125
0.804;0.00030517578125
0.806;-0.0006103515625
0.808;-0.00030517578125
0.81;0
0.812;0.0006103515625
0.814;0.0018310546875
0.816;0.00244140625
0.818;0.00274658203125
0.82;0.00701904296875
0.822;0.2838134765625
0.824;0.283203125
0.826;0.2825927734375
0.828;0.279541015625
0.83;0.28228759765625
0.832;0.28289794921875
0.834;0.283203125
0.836;0.28472900390625
0.838;0.2838134765625
0.84;0.28289794921875
0.842;0.28350830078125
0.844;0.28228759765625
0.846;0.28289794921875
0.848;0.2838134765625
0.85;0.28289794921875
0.852;0.2838134765625
0.854;0.2825927734375
0.856;0.2838134765625
0.858;0.28350830078125
0.86;0.28289794921875
0.862;0.28289794921875
0.864;0.2838134765625
0.866;0.28350830078125
0.868;0.28289794921875
0.87;0.28228759765625
0.872;0.28289794921875
0.874;0.28289794921875
0.876;0.28289794921875
0.878;0.28289794921875
0.88;0.28411865234375
0.882;0.28472900390625
0.884;0.2838134765625
0.886;0.2838134765625
0.888;0.281982421875
0.89;0.283203125
0.892;0.28228759765625
0.894;0.279541015625
0.896;0.283203125
0.898;0.2825927734375
0.9;0.2838134765625
0.902;0.2850341796875
0.904;0.28411865234375
0.906;0.283203125
0.908;0.2838134765625
0.91;0.28350830078125
0.912;0.2850341796875
0.914;0.2838134765625
0.916;0.28350830078125
0.918;0.284423828125
0.92;0.2838134765625
0.922;0.283203125
0.924;0.28411865234375
0.926;0.28289794921875
0.928;0.283203125
0.93;0.28350830078125
0.932;0.28350830078125
0.934;0.2838134765625
0.936;0.2825927734375
0.938;0.2838134765625
0.94;0.2825927734375
0.942;0.28411865234375
0.944;0.28228759765625
0.946;0.28289794921875
0.948;0.2850341796875
0.95;0.28350830078125
0.952;0.283203125
0.954;0.28289794921875
0.956;0.2813720703125
0.958;0.28289794921875
0.96;0.28045654296875
0.962;0.28411865234375
0.964;0.28411865234375
0.966;0.2838134765625
0.968;0.284423828125
0.97;0.2838134765625
0.972;0.283203125
0.974;0.283203125
0.976;0.281982421875
0.978;0.283203125
0.98;0.284423828125
0.982;0.28350830078125
0.984;0.2838134765625
0.986;0.283203125
0.988;0.28167724609375
0.99;0.2838134765625
0.992;0.281982421875
0.994;0.28167724609375
0.996;0.28472900390625
0.998;0.28167724609375
1;0.28228759765625
1.002;0.28289794921875
1.004;0.28228759765625
1.006;0.2813720703125
1.008;0.2825927734375
1.01;0.2825927734375
1.012;0.28289794921875
1.014;0.283203125
1.016;0.283203125
1.018;0.28289794921875
1.02;0.28350830078125
1.022;0.28289794921875
1.024;0.281982421875
1.026;0.279541015625
1.028;0.28228759765625
1.03;0.28106689453125
1.032;0.2825927734375
1.034;0.2838134765625
1.036;0.28289794921875
1.038;0.2838134765625
1.04;0.283203125
1.042;0.283203125
1.044;0.281982421875
1.046;0.2838134765625
1.048;0.2825927734375
1.05;0.283203125
1.052;0.28289794921875
1.054;0.28228759765625
1.056;0.28289794921875
1.058;0.28350830078125
1.06;0.2838134765625
1.062;0.283203125
1.064;0.28289794921875
1.066;0.281982421875
1.068;0.2825927734375
1.07;0.283203125
1.072;0.28411865234375
1.074;0.2825927734375
1.076;0.2838134765625
1.078;0.28350830078125
1.08;0.2850341796875
1.082;0.2825927734375
1.084;0.283203125
1.086;0.28228759765625
1.088;0.2813720703125
1.09;0.2838134765625
1.092;0.28594970703125
1.094;0.2838134765625
1.096;0.2838134765625
1.098;0.28289794921875
1.1;0.2825927734375
1.102;0.284423828125
1.104;0.2838134765625
1.106;0.28350830078125
1.108;0.28472900390625
1.11;0.2838134765625
1.112;0.28228759765625
1.114;0.2838134765625
1.116;0.2838134765625
1.118;0.2838134765625
1.12;0.28411865234375
1.122;0.28289794921875
1.124;0.2838134765625
1.126;0.2825927734375
1.128;0.28289794921875
1.13;0.28289794921875
1.132;0.2838134765625
1.134;0.283203125
1.136;0.28350830078125
1.138;0.28472900390625
1.14;0.2825927734375
1.142;0.2825927734375
1.144;0.283203125
1.146;0.28167724609375
1.148;0.28289794921875
1.15;0.28289794921875
1.152;0.2838134765625
1.154;0.2838134765625
1.156;0.2838134765625
1.158;0.281982421875
1.16;0.28289794921875
1.162;0.28289794921875
1.164;0.2825927734375
1.166;0.28411865234375
1.168;0.2825927734375
1.17;0.2825927734375
1.172;0.28228759765625
1.174;0.28350830078125
1.176;0.2838134765625
1.178;0.2838134765625
1.18;0.283203125
1.182;0.28289794921875
1.184;0.283203125
1.186;0.28289794921875
1.188;0.28289794921875
1.19;0.28350830078125
1.192;0.283203125
1.194;0.2838134765625
1.196;0.28411865234375
1.198;0.28228759765625
1.2;0.283203125
1.202;0.2838134765625
1.204;0.28076171875
1.206;0.28228759765625
1.208;0.28411865234375
1.21;0.2850341796875
1.212;0.28594970703125
1.214;0.283203125
1.216;0.2838134765625
1.218;0.283203125
1.22;0.28289794921875
1.222;0.283203125
1.224;0.28350830078125
1.226;0.281982421875
1.228;0.28411865234375
1.23;0.28472900390625
1.232;0.28350830078125
1.234;0.2838134765625
1.236;0.2825927734375
1.238;0.283203125
1.24;0.2838134765625
1.242;0.2825927734375
1.244;0.283203125
1.246;0.2825927734375
1.248;0.28228759765625
1.25;0.28228759765625
1.252;0.28350830078125
1.254;0.28289794921875
1.256;0.28228759765625
1.258;0.283203125
1.26;0.2813720703125
1.262;0.28533935546875
1.264;0.28289794921875
1.266;0.283203125
1.268;0.28106689453125
1.27;0.27923583984375
1.272;0.2838134765625
1.274;0.28289794921875
1.276;0.2825927734375
1.278;0.28472900390625
1.28;0.283203125
1.282;0.283203125
1.284;0.28411865234375
1.286;0.2838134765625
1.288;0.2838134765625
1.29;0.283203125
1.292;0.28350830078125
1.294;0.28411865234375
1.296;0.28289794921875
1.298;0.283203125
1.3;0.283203125
1.302;0.28350830078125
1.304;0.2838134765625
1.306;0.283203125
1.308;0.283203125
1.31;0.28228759765625
1.312;0.2838134765625
1.314;0.284423828125
1.316;0.2825927734375
1.318;0.2838134765625
1.32;0.284423828125
1.322;0.28228759765625
1.324;0.28411865234375
1.326;0.28167724609375
1.328;0.2801513671875
1.33;0.283203125
1.332;0.28045654296875
1.334;0.2838134765625
1.336;0.2850341796875
1.338;0.28411865234375
1.34;0.283203125
1.342;0.28289794921875
1.344;0.281982421875
1.346;0.283203125
1.348;0.2801513671875
1.35;0.2825927734375
1.352;0.2850341796875
1.354;0.2838134765625
1.356;0.2825927734375
1.358;0.2850341796875
1.36;0.28411865234375
1.362;0.28411865234375
1.364;0.283203125
1.366;0.2825927734375
1.368;0.28411865234375
1.37;0.2838134765625
1.372;0.2838134765625
1.374;0.2825927734375
1.376;0.2825927734375
1.378;0.284423828125
1.38;0.284423828125
1.382;0.28472900390625
1.384;0.2825927734375
1.386;0.283203125
1.388;0.2825927734375
1.39;0.279541015625
1.392;0.28350830078125
1.394;0.28106689453125
1.396;0.2838134765625
1.398;0.284423828125
1.4;0.28350830078125
1.402;0.2825927734375
1.404;0.2825927734375
1.406;0.281982421875
1.408;0.28228759765625
1.41;0.28350830078125
1.412;0.28289794921875
1.414;0.28289794921875
1.416;0.283203125
1.418;0.283203125
1.42;0.2838134765625
1.422;0.28228759765625
1.424;0.2825927734375
1.426;0.28289794921875
1.428;0.2825927734375
1.43;0.283203125
1.432;0.28350830078125
1.434;0.283203125
1.436;0.28167724609375
1.438;0.2813720703125
1.44;0.283203125
1.442;0.28289794921875
1.444;0.28350830078125
1.446;0.28289794921875
1.448;0.283203125
1.45;0.28228759765625
1.452;0.28411865234375
1.454;0.28228759765625
1.456;0.2813720703125
1.458;0.28228759765625
1.46;0.28228759765625
1.462;0.2838134765625
1.464;0.28472900390625
1.466;0.28289794921875
1.468;0.28228759765625
1.47;0.28289794921875
1.472;0.2825927734375
1.474;0.281982421875
1.476;0.284423828125
1.478;0.28289794921875
1.48;0.2838134765625
1.482;0.28289794921875
1.484;0.2825927734375
1.486;0.28350830078125
1.488;0.2825927734375
1.49;0.28411865234375
1.492;0.284423828125
1.494;0.2838134765625
1.496;0.28350830078125
1.498;0.2825927734375
1.5;0.2825927734375
1.502;0.2813720703125
1.504;0.283203125
1.506;0.2838134765625
1.508;0.2838134765625
1.51;0.2838134765625
1.512;0.28289794921875
1.514;0.284423828125
1.516;0.2838134765625
1.518;0.28472900390625
1.52;0.2825927734375
1.522;0.27923583984375
1.524;0.283203125
1.526;0.284423828125
1.528;0.2838134765625
1.53;0.28472900390625
1.532;0.2838134765625
1.534;0.2838134765625
1.536;0.2838134765625
1.538;0.2838134765625
1.54;0.283203125
1.542;0.283203125
1.544;0.283203125
1.546;0.2838134765625
1.548;0.2825927734375
1.55;0.28350830078125
1.552;0.2838134765625
1.554;0.28411865234375
1.556;0.28350830078125
1.558;0.2850341796875
1.56;0.283203125
1.562;0.2825927734375
1.564;0.28350830078125
1.566;0.2838134765625
1.568;0.283203125
1.57;0.28411865234375
1.572;0.28350830078125
1.574;0.28228759765625
1.576;0.2838134765625
1.578;0.2825927734375
1.58;0.28045654296875
1.582;0.28350830078125
1.584;0.2825927734375
1.586;0.2838134765625
1.588;0.28564453125
1.59;0.2850341796875
1.592;0.28289794921875
1.594;0.28289794921875
1.596;0.28167724609375
1.598;0.28228759765625
1.6;0.2838134765625
1.602;0.2838134765625
1.604;0.281982421875
1.606;0.28350830078125
1.608;0.2838134765625
1.61;0.2838134765625
1.612;0.283203125
1.614;0.2838134765625
1.616;0.2825927734375
1.618;0.28289794921875
1.62;0.28228759765625
1.622;0.28228759765625
1.624;0.28350830078125
1.626;0.2825927734375
1.628;0.28228759765625
1.63;0.2838134765625
1.632;0.2838134765625
1.634;0.28289794921875
1.636;0.281982421875
1.638;0.2801513671875
1.64;0.2825927734375
1.642;0.28533935546875
1.644;0.283203125
1.646;0.2838134765625
1.648;0.2838134765625
1.65;0.28167724609375
1.652;0.2825927734375
1.654;0.28289794921875
1.656;0.2813720703125
1.658;0.28228759765625
1.66;0.2813720703125
1.662;0.28228759765625
1.664;0.283203125
1.666;0.2825927734375
1.668;0.28045654296875
1.67;0.281982421875
1.672;0.281982421875
1.674;0.28289794921875
1.676;0.281982421875
1.678;0.2825927734375
1.68;0.28076171875
1.682;0.2825927734375
1.684;0.2850341796875
1.686;0.28167724609375
1.688;0.28106689453125
1.69;0.2825927734375
1.692;0.2783203125
1.694;0.281982421875
1.696;0.2838134765625
1.698;0.281982421875
1.7;0.2813720703125
1.702;0.28045654296875
1.704;0.28167724609375
1.706;0.281982421875
1.708;0.281982421875
1.71;0.2813720703125
1.712;0.28228759765625
1.714;0.28289794921875
1.716;0.28289794921875
1.718;0.28228759765625
1.72;0.281982421875
1.722;0.28228759765625
1.724;0.283203125
1.726;0.28228759765625
1.728;0.2825927734375
1.73;0.28289794921875
1.732;0.28289794921875
1.734;0.28350830078125
1.736;0.281982421875
1.738;0.283203125
1.74;0.283203125
1.742;0.28533935546875
1.744;0.2825927734375
1.746;0.283203125
1.748;0.28350830078125
1.75;0.2801513671875
1.752;0.28289794921875
1.754;0.2838134765625
1.756;0.28350830078125
1.758;0.2850341796875
1.76;0.28411865234375
1.762;0.2825927734375
1.764;0.2825927734375
1.766;0.2813720703125
1.768;0.28350830078125
1.77;0.2838134765625
1.772;0.2825927734375
1.774;0.28350830078125
1.776;0.2838134765625
1.778;0.28411865234375
1.78;0.284423828125
1.782;0.28350830078125
1.784;0.283203125
1.786;0.28472900390625
1.788;0.283203125
1.79;0.28350830078125
1.792;0.28533935546875
1.794;0.2838134765625
1.796;0.2838134765625
1.798;0.28411865234375
1.8;0.28472900390625
1.802;0.28533935546875
1.804;0.2850341796875
1.806;0.28350830078125
1.808;0.284423828125
1.81;0.28289794921875
1.812;0.28045654296875
1.814;0.28289794921875
1.816;0.281982421875
1.818;0.2838134765625
1.82;0.28564453125
1.822;0.2838134765625
1.824;0.28228759765625
1.826;0.28350830078125
1.828;0.28289794921875
1.83;0.2825927734375
1.832;0.28411865234375
1.834;0.283203125
1.836;0.2825927734375
1.838;0.2825927734375
1.84;0.284423828125
1.842;0.283203125
1.844;0.2838134765625
1.846;0.28228759765625
1.848;0.281982421875
1.85;0.2825927734375
1.852;0.2838134765625
1.854;0.2838134765625
1.856;0.28411865234375
1.858;0.283203125
1.86;0.283203125
1.862;0.284423828125
1.864;0.28289794921875
1.866;0.28411865234375
1.868;0.2825927734375
1.87;0.28350830078125
1.872;0.28289794921875
1.874;0.279541015625
1.876;0.28228759765625
1.878;0.283203125
1.88;0.2825927734375
1.882;0.2850341796875
1.884;0.28228759765625
1.886;0.2825927734375
1.888;0.28228759765625
1.89;0.28167724609375
1.892;0.28228759765625
1.894;0.28167724609375
1.896;0.2825927734375
1.898;0.28289794921875
1.9;0.28228759765625
1.902;0.2825927734375
1.904;0.2838134765625
1.906;0.28289794921875
1.908;0.283203125
1.91;0.28289794921875
1.912;0.281982421875
1.914;0.283203125
1.916;0.2825927734375
1.918;0.28228759765625
1.92;0.281982421875
1.922;0.28289794921875
1.924;0.283203125
1.926;0.2838134765625
1.928;0.28228759765625
1.93;0.28289794921875
1.932;0.2838134765625
1.934;0.28106689453125
1.936;0.2825927734375
1.938;0.2825927734375
1.94;0.2789306640625
1.942;0.2813720703125
1.944;0.2825927734375
1.946;0.283203125
1.948;0.2838134765625
1.95;0.2813720703125
1.952;0.28350830078125
1.954;0.2825927734375
1.956;0.28076171875
1.958;0.28167724609375
1.96;0.28228759765625
1.962;0.2825927734375
1.964;0.28289794921875
1.966;0.281982421875
1.968;0.28167724609375
1.97;0.28289794921875
1.972;0.2813720703125
1.974;0.28289794921875
1.976;0.28289794921875
1.978;0.28350830078125
1.98;0.28350830078125
1.982;0.28228759765625
1.984;0.28167724609375
1.986;0.2838134765625
1.988;0.2825927734375
1.99;0.28289794921875
1.992;0.2838134765625
1.994;0.2850341796875
1.996;0.2825927734375
1.998;0.2813720703125
2;0.283203125
2.002;0.28228759765625
2.004;0.2825927734375
2.006;0.2850341796875
2.008;0.2838134765625
2.01;0.2850341796875
2.012;0.2838134765625
2.014;0.2813720703125
2.016;0.28289794921875
2.018;0.281982421875
2.02;0.28350830078125
2.022;0.2838134765625
2.024;0.28289794921875
2.026;0.2838134765625
2.028;0.28411865234375
2.03;0.2825927734375
2.032;0.2838134765625
2.034;0.28472900390625
2.036;0.28350830078125
2.038;0.28411865234375
2.04;0.28289794921875
2.042;0.2825927734375
2.044;0.28411865234375
2.046;0.28289794921875
2.048;0.284423828125
2.05;0.284423828125
2.052;0.2838134765625
2.054;0.28289794921875
2.056;0.28564453125
2.058;0.2825927734375
2.06;0.27984619140625
2.062;0.283203125
2.064;0.2838134765625
2.066;0.28411865234375
2.068;0.28411865234375
2.07;0.2838134765625
2.072;0.2850341796875
2.074;0.28289794921875
2.076;0.28228759765625
2.078;0.2825927734375
2.08;0.284423828125
2.082;0.2838134765625
2.084;0.28289794921875
2.086;0.28472900390625
2.088;0.2825927734375
2.09;0.283203125
2.092;0.28350830078125
2.094;0.28350830078125
2.096;0.28411865234375
2.098;0.28411865234375
2.1;0.28350830078125
2.102;0.28411865234375
2.104;0.2838134765625
2.106;0.2838134765625
2.108;0.28411865234375
2.11;0.28472900390625
2.112;0.28472900390625
2.114;0.2850341796875
2.116;0.2838134765625
2.118;0.2825927734375
2.12;0.283203125
2.122;0.28045654296875
2.124;0.2838134765625
2.126;0.284423828125
2.128;0.283203125
2.13;0.284423828125
2.132;0.281982421875
2.134;0.281982421875
2.136;0.28289794921875
2.138;0.2825927734375
2.14;0.2825927734375
2.142;0.2825927734375
2.144;0.283203125
2.146;0.28289794921875
2.148;0.28289794921875
2.15;0.2825927734375
2.152;0.28228759765625
2.154;0.28289794921875
2.156;0.28228759765625
2.158;0.2825927734375
2.16;0.28350830078125
2.162;0.28289794921875
2.164;0.2838134765625
2.166;0.2838134765625
2.168;0.28472900390625
2.17;0.283203125
2.172;0.28289794921875
2.174;0.28228759765625
2.176;0.2789306640625
2.178;0.28228759765625
2.18;0.28350830078125
2.182;0.283203125
2.184;0.2838134765625
2.186;0.2825927734375
2.188;0.281982421875
2.19;0.28228759765625
2.192;0.28289794921875
2.194;0.28228759765625
2.196;0.28228759765625
2.198;0.28289794921875
2.2;0.28228759765625
2.202;0.283203125
2.204;0.2825927734375
2.206;0.28167724609375
2.208;0.28228759765625
2.21;0.2813720703125
2.212;0.281982421875
2.214;0.2825927734375
2.216;0.28228759765625
2.218;0.28350830078125
2.22;0.2838134765625
2.222;0.284423828125
2.224;0.2825927734375
2.226;0.28472900390625
2.228;0.28228759765625
2.23;0.2825927734375
2.232;0.28289794921875
2.234;0.27862548828125
2.236;0.28289794921875
2.238;0.2825927734375
2.24;0.28289794921875
2.242;0.284423828125
2.244;0.2838134765625
2.246;0.28167724609375
2.248;0.2825927734375
2.25;0.28228759765625
2.252;0.2825927734375
2.254;0.28350830078125
2.256;0.28350830078125
2.258;0.281982421875
2.26;0.283203125
2.262;0.28228759765625
2.264;0.281982421875
2.266;0.28289794921875
2.268;0.28289794921875
2.27;0.28289794921875
2.272;0.28228759765625
2.274;0.281982421875
2.276;0.2813720703125
2.278;0.28167724609375
2.28;0.2825927734375
2.282;0.28350830078125
2.284;0.2838134765625
2.286;0.2825927734375
2.288;0.2825927734375
2.29;0.2825927734375
2.292;0.27923583984375
2.294;0.28289794921875
2.296;0.2825927734375
2.298;0.2825927734375
2.3;0.28472900390625
2.302;0.28228759765625
2.304;0.28106689453125
2.306;0.28228759765625
2.308;0.28350830078125
2.31;0.2825927734375
2.312;0.28289794921875
2.314;0.28350830078125
2.316;0.28167724609375
2.318;0.28289794921875
2.32;0.2825927734375
2.322;0.2825927734375
2.324;0.2813720703125
2.326;0.2825927734375
2.328;0.28228759765625
2.33;0.2825927734375
2.332;0.28228759765625
2.334;0.28289794921875
2.336;0.283203125
2.338;0.28228759765625
2.34;0.283203125
2.342;0.28533935546875
2.344;0.281982421875
2.346;0.28106689453125
2.348;0.281982421875
2.35;0.28076171875
2.352;0.283203125
2.354;0.28472900390625
2.356;0.28289794921875
2.358;0.28350830078125
2.36;0.283203125
2.362;0.28289794921875
2.364;0.2813720703125
2.366;0.28289794921875
2.368;0.2825927734375
2.37;0.28472900390625
2.372;0.28289794921875
2.374;0.28228759765625
2.376;0.283203125
2.378;0.28228759765625
2.38;0.283203125
2.382;0.2825927734375
2.384;0.28228759765625
2.386;0.2825927734375
2.388;0.28228759765625
2.39;0.2825927734375
2.392;0.28228759765625
2.394;0.283203125
